maturity,log_moneyness,forward,strike,true_local_volatility,true_call_price,noise_standard_deviation,noise,observed_call_price,call_lower_bound,call_upper_bound
0.1,-0.3,100.0,74.08182206817179,0.22942454662045156,25.918212318372596,0.12959106159186298,-3.438654438525646e-05,25.91817793182821,25.91817793182821,100.0
0.1,-0.25,100.0,77.8800783071405,0.22722454662045155,22.120423271356376,0.11060211635678188,0.0070895861471029775,22.12751285750348,22.119921692859506,100.0
0.1,-0.2,100.0,81.87307530779819,0.22542454662045155,18.132482322975008,0.09066241161487504,0.06717099162865381,18.199653314603662,18.12692469220181,100.0
0.1,-0.15,100.0,86.07079764250578,0.22402454662045154,13.97359314760093,0.06986796573800465,0.010663192587006876,13.984256340187937,13.92920235749422,100.0
0.1,-0.1,100.0,90.48374180359595,0.22302454662045154,9.768883731680372,0.04884441865840186,0.04218906824143431,9.811072799921806,9.516258196404053,100.0
0.1,-0.05000000000000002,100.0,95.1229424500714,0.22242454662045155,5.871806933965481,0.029359034669827408,0.08552578107014153,5.957332715035623,4.877057549928594,100.0
0.1,0.0,100.0,100.0,0.22222454662045155,2.8439012225280185,0.014219506112640093,-0.021028137816482495,2.822873084711536,0.0,100.0
0.1,0.04999999999999999,100.0,105.12710963760242,0.22242454662045155,1.0456789705844558,0.01,0.009454729746458668,1.0551337003309145,0.0,100.0
0.1,0.09999999999999998,100.0,110.51709180756475,0.22302454662045154,0.278278838213894,0.01,-0.016661354573179632,0.26161748364071435,0.0,100.0
0.1,0.14999999999999997,100.0,116.1834242728283,0.22402454662045154,0.05148292029559353,0.01,0.0034374458145267975,0.05492036611012033,0.0,100.0
0.1,0.19999999999999996,100.0,122.14027581601698,0.22542454662045155,0.0066433698049107315,0.01,-0.005124437092848578,0.0015189327120621538,0.0,100.0
0.1,0.24999999999999994,100.0,128.40254166877415,0.22722454662045155,0.0006147071562664865,0.01,0.013237589566885722,0.013852296723152208,0.0,100.0
0.1,0.3,100.0,134.9858807576003,0.22942454662045156,4.0851726037305884e-05,0.01,-4.0851726037305884e-05,0.0,0.0,100.0
0.25,-0.3,100.0,74.08182206817179,0.22137099658223047,25.929278422726192,0.12964639211363096,0.06735041898030047,25.996628841706492,25.91817793182821,100.0
0.25,-0.25,100.0,77.8800783071405,0.21917099658223047,22.162990636388763,0.11081495318194381,-0.04306894352925639,22.119921692859506,22.119921692859506,100.0
0.25,-0.2,100.0,81.87307530779819,0.21737099658223047,18.271473225861385,0.09135736612930692,-0.14454853365957376,18.12692469220181,18.12692469220181,100.0
0.25,-0.15,100.0,86.07079764250578,0.21597099658223046,14.347933226407145,0.07173966613203572,0.031187668428668047,14.379120894835813,13.92920235749422,100.0
0.25,-0.1,100.0,90.48374180359595,0.21497099658223046,10.569830522471129,0.05284915261235565,0.09160287179118676,10.661433394262316,9.516258196404053,100.0
0.25,-0.05000000000000002,100.0,95.1229424500714,0.21437099658223047,7.1740175561267865,0.035870087780633934,0.01865725784187422,7.192674813968661,4.877057549928594,100.0
0.25,0.0,100.0,100.0,0.21417099658223046,4.407830806296422,0.02203915403148211,-0.022086886293636532,4.385743920002786,0.0,100.0
0.25,0.04999999999999999,100.0,105.12710963760242,0.21437099658223047,2.4147671878307757,0.01207383593915388,0.0032399600296981745,2.418007147860474,0.0,100.0
0.25,0.09999999999999998,100.0,110.51709180756475,0.21497099658223046,1.1635722026052835,0.01,0.0076717470048008884,1.1712439496100844,0.0,100.0
0.25,0.14999999999999997,100.0,116.1834242728283,0.21597099658223046,0.4868460211425478,0.01,0.01191272026786655,0.4987587414104144,0.0,100.0
0.25,0.19999999999999996,100.0,122.14027581601698,0.21737099658223047,0.17621149705787395,0.01,-0.011574108072969491,0.16463738898490446,0.0,100.0
0.25,0.24999999999999994,100.0,128.40254166877415,0.21917099658223047,0.05513091289298216,0.01,0.006962793952555425,0.06209370684553758,0.0,100.0
0.25,0.3,100.0,134.9858807576003,0.22137099658223047,0.014787382618615917,0.01,0.003513836857921296,0.018301219476537213,0.0,100.0
0.5,-0.3,100.0,74.08182206817179,0.21389390480445292,26.049651120845954,0.13024825560422978,-0.004222008017482182,26.045429112828472,25.91817793182821,100.0
0.5,-0.25,100.0,77.8800783071405,0.2116939048044529,22.41756947201688,0.1120878473600844,0.0014774948282259004,22.419046966845105,22.119921692859506,100.0
0.5,-0.2,100.0,81.87307530779819,0.2098939048044529,18.753715238109397,0.09376857619054699,-0.0636923025357845,18.690022935573612,18.12692469220181,100.0
0.5,-0.15,100.0,86.07079764250578,0.2084939048044529,15.156609251033073,0.07578304625516537,-0.04702580734486972,15.109583443688203,13.92920235749422,100.0
0.5,-0.1,100.0,90.48374180359595,0.2074939048044529,11.757824407148071,0.058789122035740354,0.07826091503352473,11.836085322181596,9.516258196404053,100.0
0.5,-0.05000000000000002,100.0,95.1229424500714,0.2068939048044529,8.691010954860062,0.04345505477430031,0.01124784175001814,8.70225879661008,4.877057549928594,100.0
0.5,0.0,100.0,100.0,0.2066939048044529,6.082676255448153,0.030413381277240765,-0.014643553950217658,6.068032701497935,0.0,100.0
0.5,0.04999999999999999,100.0,105.12710963760242,0.2068939048044529,4.009552883400855,0.020047764417004274,-0.04995481124438017,3.9595980721564747,0.0,100.0
0.5,0.09999999999999998,100.0,110.51709180756475,0.2074939048044529,2.4766773541902927,0.012383386770951464,-0.010854828243713754,2.465822525946579,0.0,100.0
0.5,0.14999999999999997,100.0,116.1834242728283,0.2084939048044529,1.4266515073373127,0.01,-0.005055091274868584,1.4215964160624441,0.0,100.0
0.5,0.19999999999999996,100.0,122.14027581601698,0.2098939048044529,0.765332269543708,0.01,-0.012831291699506253,0.7525009778442018,0.0,100.0
0.5,0.24999999999999994,100.0,128.40254166877415,0.2116939048044529,0.382154004204022,0.01,-0.013303284249793823,0.3688507199542282,0.0,100.0
0.5,0.3,100.0,134.9858807576003,0.21389390480445292,0.17708593371868242,0.01,0.00825992584379115,0.18534585956247357,0.0,100.0
1.0,-0.3,100.0,74.08182206817179,0.20869361205103595,26.571407842946527,0.13285703921473263,-0.032844254910440185,26.538563588036087,25.91817793182821,100.0
1.0,-0.25,100.0,77.8800783071405,0.20649361205103595,23.20981321443502,0.1160490660721751,-0.1972493073740118,23.012563907061008,22.119921692859506,100.0
1.0,-0.2,100.0,81.87307530779819,0.20469361205103595,19.883033767741615,0.09941516883870807,-0.132734447609284,19.75029932013233,18.12692469220181,100.0
1.0,-0.15,100.0,86.07079764250578,0.20329361205103594,16.660872109262186,0.08330436054631093,-0.024961226090738364,16.635910883171448,13.92920235749422,100.0
1.0,-0.1,100.0,90.48374180359595,0.20229361205103594,13.622337091929603,0.06811168545964802,0.07593137681967654,13.69826846874928,9.516258196404053,100.0
1.0,-0.05000000000000002,100.0,95.1229424500714,0.20169361205103595,10.836425776846518,0.05418212888423259,-0.08162043827742949,10.754805338569088,4.877057549928594,100.0
1.0,0.0,100.0,100.0,0.20149361205103594,8.369329726105644,0.04184664863052822,0.06654086130584069,8.435870587411484,0.0,100.0
1.0,0.04999999999999999,100.0,105.12710963760242,0.20169361205103595,6.264960932742518,0.03132480466371259,-0.015265365967489508,6.249695566775029,0.0,100.0
1.0,0.09999999999999998,100.0,110.51709180756475,0.20229361205103594,4.537436545471651,0.022687182727358257,-0.03882008798367753,4.498616457487974,0.0,100.0
1.0,0.14999999999999997,100.0,116.1834242728283,0.20329361205103594,3.174405351639094,0.01587202675819547,0.008143781614698753,3.1825491332537927,0.0,100.0
1.0,0.19999999999999996,100.0,122.14027581601698,0.20469361205103595,2.144835992350686,0.01072417996175343,0.015411632352237081,2.160247624702923,0.0,100.0
1.0,0.24999999999999994,100.0,128.40254166877415,0.20649361205103595,1.3996707727672644,0.01,-0.002218041092064693,1.3974527316751997,0.0,100.0
1.0,0.3,100.0,134.9858807576003,0.20869361205103595,0.881461670836945,0.01,0.006488165016242831,0.8879498358531879,0.0,100.0
1.5,-0.3,100.0,74.08182206817179,0.2075332698961473,27.241437373135263,0.13620718686567632,-0.04329906534657013,27.198138307788692,25.91817793182821,100.0
1.5,-0.25,100.0,77.8800783071405,0.20533326989614728,24.084611955010814,0.12042305977505408,-0.0013220350800224878,24.08328991993079,22.119921692859506,100.0
1.5,-0.2,100.0,81.87307530779819,0.20353326989614728,20.979494510763754,0.10489747255381877,0.17469798200347952,21.154192492767233,18.12692469220181,100.0
1.5,-0.15,100.0,86.07079764250578,0.20213326989614727,17.97784334258526,0.0898892167129263,0.08052154091746289,18.058364883502723,13.92920235749422,100.0
1.5,-0.1,100.0,90.48374180359595,0.20113326989614727,15.13562378584722,0.0756781189292361,-0.09101059575515258,15.044613190092067,9.516258196404053,100.0
1.5,-0.05000000000000002,100.0,95.1229424500714,0.20053326989614728,12.498919463874193,0.062494597319370966,0.17496156917760963,12.673881033051803,4.877057549928594,100.0
1.5,0.0,100.0,100.0,0.20033326989614728,10.113817409370318,0.05056908704685159,-0.051640961903165916,10.062176447467152,0.0,100.0
1.5,0.04999999999999999,100.0,105.12710963760242,0.20053326989614728,8.012687006240814,0.04006343503120407,0.03397807956574184,8.046665085806556,0.0,100.0
1.5,0.09999999999999998,100.0,110.51709180756475,0.20113326989614727,6.209953879302937,0.031049769396514684,0.015465350027787927,6.225419229330725,0.0,100.0
1.5,0.14999999999999997,100.0,116.1834242728283,0.20213326989614727,4.704472733931252,0.02352236366965626,-0.0019862669357584295,4.702486466995493,0.0,100.0
